,word,label,sentence_id
1136,improved,O,51
1137,intermediate,O,51
1138,vision,O,51
1139,compared,O,51
1140,with,O,51
1141,a,O,51
1142,standard,O,51
1143,aspheric,B-TREATMENT,51
1144,monofocal,I-TREATMENT,51
1145,IOL,B-TREATMENT,51
1146,along,O,51
1147,with,O,51
1148,20,O,51
1149,20,O,51
1150,distance,O,51
1151,vision,O,51
1152,With,O,52
1153,the,O,52
1154,novel,O,52
1155,haptic,O,52
1156,design,O,52
1157,of,O,52
1158,the,B-TREATMENT,52
1159,TECNIS,I-TREATMENT,52
1160,Eyhance™,I-TREATMENT,52
1161,Toric,I-TREATMENT,52
1162,II,I-TREATMENT,52
1163,IOL,B-TREATMENT,52
1164,along,O,52
1165,with,O,52
1166,excellent,O,52
1167,rotational,O,52
1168,stability,O,52
1169,I,O,52
1170,have,O,52
1171,been,O,52
1172,able,O,52
1173,to,O,52
1174,offer,O,52
1175,my,O,52
1176,patients,O,52
1177,immediate,O,52
1178,improvements,O,52
1179,in,O,52
1180,their,O,52
1181,functional,O,52
1182,vision,O,52
1183,while,O,52
1184,also,O,52
1185,correcting,O,52
1186,their,O,52
1187,astigmatism,B-NAME_OF_DISEASE,52
1188,said,O,52
1189,Dr,B-PERSON,52
1190,Filomena,I-PERSON,52
1191,Ribeiro,I-PERSON,52
1192,Head,O,52
1193,Director,O,52
1194,of,O,52
1195,Ophthalmology,O,52
1196,Hospital,B-ORGANIZATION,52
1197,da,I-ORGANIZATION,52
1198,Luz,I-ORGANIZATION,52
1199,Lisbon,B-GPE,52
1200,Having,O,53
1201,implanted,O,53
1202,the,B-TREATMENT,53
1203,TECNIS,I-TREATMENT,53
1204,Eyhance™,I-TREATMENT,53
1205,Toric,I-TREATMENT,53
1206,II,I-TREATMENT,53
1207,IOL,B-TREATMENT,53
1208,I,O,53
1209,can,O,53
1210,confidently,O,53
1211,say,O,53
1212,that,O,53
1213,this,O,53
1214,IOL,B-TREATMENT,53
1215,is,O,53
1216,a,O,53
1217,game-changer,O,53
1218,in,O,53
1219,the,O,53
1220,monofocal,O,53
1221,category,O,53
1222,and,O,53
1223,in,O,53
1224,helping,O,53
1225,my,O,53
1226,patients,O,53
1227,get,O,53
1228,back,O,53
1229,to,O,53
1230,spending,O,53
1231,more,O,53
1232,time,O,53
1233,doing,O,53
1234,what,O,53
1235,they,O,53
1236,love,O,53
1237,In,O,54
1238,a,O,54
1239,survey,O,54
1240,of,O,54
1241,17,O,54
1242,leading,O,54
1243,European,O,54
1244,ophthalmologists,O,54
1245,who,O,54
1246,had,O,54
1247,early,O,54
1248,access,O,54
1249,to,O,54
1250,the,B-TREATMENT,54
1251,TECNIS,B-TREATMENT,54
1252,Eyhance™,I-TREATMENT,54
1253,Toric,I-TREATMENT,54
1254,II,I-TREATMENT,54
1255,IOL,I-TREATMENT,54
1256,all,O,54
1257,rated,O,54
1258,their,O,54
1259,patients,O,54
1260,as,O,54
1261,being,O,54
1262,very,O,54
1263,satisfied,O,54
1264,with,O,54
1265,the,O,54
1266,lens,O,54
1267,Meanwhile,O,55
1268,more,O,55
1269,than,O,55
1270,79%,O,55
1271,perceived,O,55
1272,their,O,55
1273,patients,O,55
1274,as,O,55
1275,being,O,55
1276,very,O,55
1277,satisfied,O,55
1278,with,O,55
1279,their,O,55
1280,intermediate,O,55
1281,and,O,55
1282,distance,O,55
1283,vision,O,55
1284,Additionally,O,56
1285,94%,O,56
1286,of,O,56
1287,those,O,56
1288,surveyed,O,56
1289,were,O,56
1290,very,O,56
1291,satisfied,O,56
1292,with,O,56
1293,the,O,56
1294,handling,O,56
1295,while,O,56
1296,implanting,O,56
1297,the,O,56
1298,lens,O,56
1299,while,O,56
1300,nearly,O,56
1301,two,O,56
1302,thirds,O,56
1303,rated,O,56
1304,the,O,56
1305,overall,O,56
1306,performance,O,56
1307,of,O,56
1308,the,O,56
1309,lens,O,56
1310,as,O,56
1311,excellent,O,56
1312,compared,O,56
1313,to,O,56
1314,other,O,56
1315,toric,B-TREATMENT,56
1316,IOLs,I-TREATMENT,56
1317,More,O,57
1318,than,O,57
1319,80%,O,57
1320,also,O,57
1321,rated,O,57
1322,the,O,57
1323,rotational,O,57
1324,stability,O,57
1325,of,O,57
1326,the,O,57
1327,lens,O,57
1328,as,O,57
1329,excellent,O,57
1330,compared,O,57
1331,to,O,57
1332,other,O,57
1333,toric,B-TREATMENT,57
1334,IOLs,I-TREATMENT,57
1335,All,O,58
1336,those,O,58
1337,surveyed,O,58
1338,said,O,58
1339,they,O,58
1340,were,O,58
1341,very,O,58
1342,likely,O,58
1343,to,O,58
1344,continue,O,58
1345,to,O,58
1346,use,O,58
1347,the,O,58
1348,lens,O,58
1349,in,O,58
1350,the,O,58
1351,future,O,58
1352,With,O,59
1353,this,O,59
1354,rollout,O,59
1355,of,O,59
1356,TECNIS,B-TREATMENT,59
1357,Eyhance™,I-TREATMENT,59
1358,Toric,I-TREATMENT,59
1359,II,I-TREATMENT,59
1360,IOL,I-TREATMENT,59
1361,we,O,59
1362,are,O,59
1363,thrilled,O,59
1364,to,O,59
1365,extend,O,59
1366,the,O,59
1367,benefits,O,59
1368,of,O,59
1369,our,O,59
1370,most,O,59
1371,advanced,O,59
1372,monofocal,B-TREATMENT,59
1373,IOL,I-TREATMENT,59
1374,to,O,59
1375,cataract,B-NAME_OF_DISEASE,59
1376,patients,O,59
1377,with,O,59
1378,astigmatism,B-NAME_OF_DISEASE,59
1379,said,O,59
1380,Erin,B-PERSON,59
1381,McEachren,I-PERSON,59
1382,Regional,O,59
1383,Vice,O,59
1384,President,O,59
1385,EMEA,B-GPE,59
1386,Johnson,B-ORGANIZATION,59
1387,Johnson,I-ORGANIZATION,59
1388,Surgical,I-ORGANIZATION,59
1389,Vision,I-ORGANIZATION,59
1390,It,O,60
1391,s,O,60
1392,an,O,60
1393,important,O,60
1394,first,O,60
1395,in,O,60
1396,Europe,B-GPE,60
1397,for,O,60
1398,the,O,60
1399,monofocal,B-TREATMENT,60
1400,IOL,I-TREATMENT,60
1401,category,O,60
1402,as,O,60
1403,today,O,60
1404,most,O,60
1405,lenses,O,60
1406,in,O,60
1407,this,O,60
1408,category,O,60
1409,only,O,60
1410,correct,O,60
1411,vision,O,60
1412,to,O,60
1413,help,O,60
1414,patients,O,60
1415,with,O,60
1416,cataracts,B-NAME_OF_DISEASE,60
1417,see,O,60
1418,things,O,60
1419,at,O,60
1420,a,O,60
1421,distance,O,60
1422,and,O,60
1423,therefore,O,60
1424,don,O,60
1425,t,O,60
1426,improve,O,60
1427,the,O,60
1428,intermediate,O,60
1429,vision,O,60
1430,that,O,60
1431,is,O,60
1432,required,O,60
1433,for,O,60
1434,many,O,60
1435,important,O,60
1436,daily,O,60
1437,tasks,O,60
1438,This,O,61
1439,is,O,61
1440,another,O,61
1441,breakthrough,O,61
1442,in,O,61
1443,meeting,O,61
1444,the,O,61
1445,ever-changing,O,61
1446,and,O,61
1447,evolving,O,61
1448,needs,O,61
1449,of,O,61
1450,our,O,61
1451,patients,O,61
1452,across,O,61
1453,Europe,B-GPE,61
1454,and,O,61
1455,the,O,61
1456,world,O,61
1457,Cataracts,B-NAME_OF_DISEASE,62
1458,are,O,62
1459,the,O,62
1460,leading,O,62
1461,cause,O,62
1462,of,O,62
1463,blindness,B-NAME_OF_DISEASE,62
1464,globally,O,62
1465,and,O,62
1466,if,O,62
1467,left,O,62
1468,untreated,O,62
1469,cause,O,62
1470,vision,B-SIGN_AND_SYMPTOM,62
1471,to,I-SIGN_AND_SYMPTOM,62
1472,deteriorate,I-SIGN_AND_SYMPTOM,62
1473,over,I-SIGN_AND_SYMPTOM,62
1474,time,I-SIGN_AND_SYMPTOM,62
1475,Astigmatism,B-NAME_OF_DISEASE,63
1476,reduces,B-SIGN_AND_SYMPTOM,63
1477,distance,I-SIGN_AND_SYMPTOM,63
1478,and,I-SIGN_AND_SYMPTOM,63
1479,near,I-SIGN_AND_SYMPTOM,63
1480,visual,I-SIGN_AND_SYMPTOM,63
1481,acuity,I-SIGN_AND_SYMPTOM,63
1482,vision,I-SIGN_AND_SYMPTOM,63
1483,quality,I-SIGN_AND_SYMPTOM,63
1484,and,I-SIGN_AND_SYMPTOM,63
1485,depth,I-SIGN_AND_SYMPTOM,63
1486,perception,I-SIGN_AND_SYMPTOM,63
1487,In,O,64
1488,Europe,B-GPE,64
1489,astigmatism,B-NAME_OF_DISEASE,64
1490,affects,O,64
1491,over,O,64
1492,50%,O,64
1493,of,O,64
1494,those,O,64
1495,over,O,64
1496,the,O,64
1497,age,O,64
1498,of,O,64
1499,65,O,64
1500,and,O,64
1501,over,O,64
1502,20%,O,64
1503,of,O,64
1504,the,O,64
1505,population,O,64
1506,Toric,B-TREATMENT,65
1507,IOLs,I-TREATMENT,65
1508,are,O,65
1509,the,O,65
1510,most,O,65
1511,common,O,65
1512,method,O,65
1513,for,O,65
1514,astigmatism,B-NAME_OF_DISEASE,65
1515,correction,O,65
1516,in,O,65
1517,cataract,B-NAME_OF_DISEASE,65
1518,patients,O,65
1519,TECNIS,B-TREATMENT,66
1520,Eyhance™,I-TREATMENT,66
1521,Toric,I-TREATMENT,66
1522,II,I-TREATMENT,66
1523,IOL,I-TREATMENT,66
1524,is,O,66
1525,part,O,66
1526,of,O,66
1527,the,B-TREATMENT,66
1528,TECNIS®,I-TREATMENT,66
1529,Family,I-TREATMENT,66
1530,of,I-TREATMENT,66
1531,IOLs,I-TREATMENT,66
1532,which,O,66
1533,offer,O,66
1534,a,O,66
1535,variety,O,66
1536,of,O,66
1537,personalized,O,66
1538,vision,O,66
1539,options,O,66
1540,for,O,66
1541,people,O,66
1542,with,O,66
1543,cataracts,B-NAME_OF_DISEASE,66
1544,all,O,66
1545,with,O,66
1546,the,O,66
1547,goal,O,66
1548,of,O,66
1549,ensuring,O,66
1550,clear,O,66
1551,sharp,O,66
1552,vision,O,66
1553,to,O,66
1554,meet,O,66
1555,individual,O,66
1556,needs,O,66
1557,and,O,66
1558,lifestyles,O,66
1559,The,B-TREATMENT,67
1560,TECNIS®,I-TREATMENT,67
1561,IOL,I-TREATMENT,67
1562,platform,I-TREATMENT,67
1563,celebrated,O,67
1564,its,O,67
1565,20th,O,67
1566,anniversary,O,67
1567,earlier,O,67
1568,this,O,67
1569,year,O,67
1570,About,O,68
1571,Cataracts,B-NAME_OF_DISEASE,68
1572,and,O,68
1573,Presbyopia,B-NAME_OF_DISEASE,68
1574,Cataracts,B-NAME_OF_DISEASE,68
1575,are,O,68
1576,the,O,68
1577,leading,O,68
1578,cause,O,68
1579,of,O,68
1580,blindness,B-NAME_OF_DISEASE,68
1581,globally,O,68
1582,More,O,69
1583,than,O,69
1584,90,O,69
1585,percent,O,69
1586,of,O,69
1587,people,O,69
1588,develop,O,69
1589,cataracts,B-NAME_OF_DISEASE,69
1590,by,O,69
1591,age,O,69
1592,65,O,69
1593,If,O,70
1594,left,O,70
1595,untreated,O,70
1596,cataracts,B-NAME_OF_DISEASE,70
1597,cause,O,70
1598,vision,B-SIGN_AND_SYMPTOM,70
1599,to,I-SIGN_AND_SYMPTOM,70
1600,deteriorate,I-SIGN_AND_SYMPTOM,70
1601,over,I-SIGN_AND_SYMPTOM,70
1602,time,I-SIGN_AND_SYMPTOM,70
1603,Cataract,B-TREATMENT,71
1604,surgery,I-TREATMENT,71
1605,is,O,71
1606,the,O,71
1607,most,O,71
1608,common,O,71
1609,surgery,O,71
1610,performed,O,71
1611,around,O,71
1612,the,O,71
1613,world,O,71
1614,including,O,71
1615,more,O,71
1616,than,O,71
1617,4,O,71
1618,million,O,71
1619,times,O,71
1620,in,O,71
1621,the,B-GPE,71
1622,EU,I-GPE,71
1623,in,O,71
1624,2016,O,71
1625,Many,O,72
1626,people,O,72
1627,who,O,72
1628,have,O,72
1629,cataracts,B-NAME_OF_DISEASE,72
1630,experience,O,72
1631,other,O,72
1632,problems,O,72
1633,with,O,72
1634,their,O,72
1635,vision,O,72
1636,such,O,72
1637,as,O,72
1638,presbyopia,B-NAME_OF_DISEASE,72
1639,Cataract,B-TREATMENT,73
1640,surgery,I-TREATMENT,73
1641,is,O,73
1642,a,O,73
1643,unique,O,73
1644,opportunity,O,73
1645,to,O,73
1646,address,O,73
1647,presbyopia,B-NAME_OF_DISEASE,73
1648,without,O,73
1649,an,O,73
1650,additional,O,73
1651,procedure,O,73
1652,Presbyopia,B-NAME_OF_DISEASE,74
1653,is,O,74
1654,a,O,74
1655,progressive,O,74
1656,eye,O,74
1657,condition,O,74
1658,which,O,74
1659,makes,O,74
1660,it,O,74
1661,difficult,B-SIGN_AND_SYMPTOM,74
1662,to,I-SIGN_AND_SYMPTOM,74
1663,focus,I-SIGN_AND_SYMPTOM,74
1664,on,I-SIGN_AND_SYMPTOM,74
1665,close,I-SIGN_AND_SYMPTOM,74
1666,objects,I-SIGN_AND_SYMPTOM,74
1667,and,O,74
1668,usually,O,74
1669,becomes,O,74
1670,noticeable,O,74
1671,around,O,74
1672,40,O,74
1673,years,O,74
1674,of,O,74
1675,age,O,74
1676,According,O,75
1677,to,O,75
1678,the,O,75
1679,statement,O,75
1680,of,O,75
1681,Erin,B-PERSON,75
1682,McEachren,I-PERSON,75
1683,Johnson,B-ORGANIZATION,75
1684,Johnson,I-ORGANIZATION,75
1685,Surgical,I-ORGANIZATION,75
1686,Vision,I-ORGANIZATION,75
1687,EMEA,B-GPE,75
1688,regional,O,75
1689,vice,O,75
1690,president,O,75
1691,at,O,75
1692,the,O,75
1693,virtual,O,75
1694,European,O,75
1695,Society,O,75
1696,of,O,75
1697,Cataract,B-NAME_OF_DISEASE,75
1698,and,O,75
1699,Refractive,O,75
1700,Surgeons,O,75
1701,meeting,O,75
1702,In,O,75
1703,light,O,75
1704,of,O,75
1705,its,O,75
1706,rotationally,O,75
1707,stable,O,75
1708,design,O,75
1709,with,O,75
1710,continuous,O,75
1711,vision,O,75
1712,range,O,75
1713,the,B-TREATMENT,75
1714,Tecnis,I-TREATMENT,75
1715,Synergy,I-TREATMENT,75
1716,toric,I-TREATMENT,75
1717,II,I-TREATMENT,75
1718,IOL,B-TREATMENT,75
1719,brings,O,75
1720,the,O,75
1721,most,O,75
1722,advanced,O,75
1723,IOL,B-TREATMENT,75
1724,solution,O,75
1725,to,O,75
1726,cataract,B-NAME_OF_DISEASE,75
1727,patients,O,75
1728,with,O,75
1729,astigmatism,B-NAME_OF_DISEASE,75
1730,The,B-TREATMENT,76
1731,Tecnis,I-TREATMENT,76
1732,Synergy,I-TREATMENT,76
1733,toric,I-TREATMENT,76
1734,II,I-TREATMENT,76
1735,IOL,I-TREATMENT,76
1736,comes,O,76
1737,with,O,76
1738,its,O,76
1739,low-light,O,76
1740,capability,O,76
1741,and,O,76
1742,continuity,O,76
1743,without,O,76
1744,visual,O,76
1745,gaps,O,76
1746,The,O,77
1747,second,O,77
1748,product,O,77
1749,introduced,O,77
1750,by,O,77
1751,Johnson,B-ORGANIZATION,77
1752,Johnson,I-ORGANIZATION,77
1753,Vision,I-ORGANIZATION,77
1754,is,O,77
1755,for,O,77
1756,surgeons,O,77
1757,using,O,77
1758,the,B-SURGICAL_INSTRUMENT,77
1759,CATALYS™,I-SURGICAL_INSTRUMENT,77
1760,Precision,I-SURGICAL_INSTRUMENT,77
1761,Laser,I-SURGICAL_INSTRUMENT,77
1762,System,I-SURGICAL_INSTRUMENT,77
1763,This,O,78
1764,product,O,78
1765,CATALYS™,O,78
1766,System,O,78
1767,cOS,O,78
1768,6,O,78
1769,software,O,79
1770,brings,O,79
1771,new,O,79
1772,features,O,79
1773,for,O,79
1774,astigmatism,B-NAME_OF_DISEASE,79
1775,management,O,79
1776,such,O,79
1777,as,O,79
1778,speed,O,79
1779,and,O,79
1780,accuracy,O,79
1781,This,O,80
1782,software,O,80
1783,has,O,80
1784,been,O,80
1785,specially,O,80
1786,designed,O,80
1787,to,O,80
1788,focus,O,80
1789,on,O,80
1790,minimizing,O,80
1791,data,O,80
1792,entry,O,80
1793,verification,O,80
1794,and,O,80
1795,manual,O,80
1796,transcription,O,80
1797,errors,O,80
1798,while,O,80
1799,reducing,O,80
1800,time,O,80
1801,spent,O,80
1802,on,O,80
1803,calculations,O,80
1804,and,O,80
1805,the,O,80
1806,need,O,80
1807,for,O,80
1808,intraoperative,O,80
1809,aberrometry,O,80
1810,for,O,80
1811,toric,B-TREATMENT,80
1812,IOL,I-TREATMENT,80
1813,alignment,O,80
1814,It,O,81
1815,also,O,81
1816,includes,O,81
1817,iris,B-PART_OF_THE_EYES,81
1818,registration,O,81
1819,for,O,81
1820,automatic,O,81
1821,cyclorotation,O,81
1822,compensation,O,81
1823,Cataracts,B-NAME_OF_DISEASE,82
1824,are,O,82
1825,the,O,82
1826,leading,O,82
1827,cause,O,82
1828,of,O,82
1829,blindness,B-NAME_OF_DISEASE,82
1830,globally,O,82
1831,and,O,82
1832,if,O,82
1833,left,O,82
1834,untreated,O,82
1835,they,O,82
1836,happen,O,82
1837,to,O,82
1838,cause,O,82
1839,vision,B-SIGN_AND_SYMPTOM,82
1840,to,I-SIGN_AND_SYMPTOM,82
1841,deteriorate,I-SIGN_AND_SYMPTOM,82
1842,over,I-SIGN_AND_SYMPTOM,82
1843,time,I-SIGN_AND_SYMPTOM,82
1844,Astigmatism,B-NAME_OF_DISEASE,83
1845,makes,O,83
1846,a,B-SIGN_AND_SYMPTOM,83
1847,reducing,I-SIGN_AND_SYMPTOM,83
1848,effect,I-SIGN_AND_SYMPTOM,83
1849,on,I-SIGN_AND_SYMPTOM,83
1850,distance,I-SIGN_AND_SYMPTOM,83
1851,as,I-SIGN_AND_SYMPTOM,83
1852,well,I-SIGN_AND_SYMPTOM,83
1853,as,I-SIGN_AND_SYMPTOM,83
1854,near,I-SIGN_AND_SYMPTOM,83
1855,visual,I-SIGN_AND_SYMPTOM,83
1856,acuity,I-SIGN_AND_SYMPTOM,83
1857,vision,I-SIGN_AND_SYMPTOM,83
1858,quality,I-SIGN_AND_SYMPTOM,83
1859,and,I-SIGN_AND_SYMPTOM,83
1860,depth,I-SIGN_AND_SYMPTOM,83
1861,perception,I-SIGN_AND_SYMPTOM,83
1862,Throughout,O,84
1863,Europe,B-GPE,84
1864,astigmatism,B-NAME_OF_DISEASE,84
1865,affects,O,84
1866,over,O,84
1867,50%,O,84
1868,of,O,84
1869,those,O,84
1870,over,O,84
1871,the,O,84
1872,age,O,84
1873,of,O,84
1874,65,O,84
1875,and,O,84
1876,over,O,84
1877,20%,O,84
1878,of,O,84
1879,the,O,84
1880,population,O,84
1881,Predictability,O,85
1882,Level,O,85
1883,-,O,85
1884,Toric,B-TREATMENT,85
1885,IOLs,I-TREATMENT,85
1886,are,O,85
1887,the,O,85
1888,most,O,85
1889,predictable,O,85
1890,method,O,85
1891,for,O,85
1892,correction,O,85
1893,however,O,85
1894,implanting,O,85
1895,a,B-TREATMENT,85
1896,Toric,I-TREATMENT,85
1897,IOL,I-TREATMENT,85
1898,can,O,85
1899,be,O,85
1900,more,O,85
1901,challenging,O,85
1902,than,O,85
1903,a,B-TREATMENT,85
1904,conventional,I-TREATMENT,85
1905,spherical,I-TREATMENT,85
1906,IOL,I-TREATMENT,85
1907,due,O,85
1908,to,O,85
1909,the,O,85
1910,high,O,85
1911,degree,O,85
1912,of,O,85
1913,precision,O,85
1914,required,O,85
1915,to,O,85
1916,align,O,85
1917,the,B-PART_OF_THE_EYES,85
1918,lens,I-PART_OF_THE_EYES,85
1919,properly,O,85
1920,to,O,85
1921,correct,O,85
1922,astigmatism,B-NAME_OF_DISEASE,85
1923,Movement,O,86
1924,of,O,86
1925,the,B-PART_OF_THE_EYES,86
1926,lens,I-PART_OF_THE_EYES,86
1927,after,O,86
1928,implantation,O,86
1929,can,O,86
1930,also,O,86
1931,result,O,86
1932,in,O,86
1933,decreased,O,86
1934,vision,O,86
1935,and,O,86
1936,the,O,86
1937,need,O,86
1938,for,O,86
1939,realignment,O,86
1940,The,O,87
1941,most,O,87
1942,advanced,O,87
1943,software,O,87
1944,ever,O,87
1945,-,O,87
1946,In,O,87
1947,its,O,87
1948,press,O,87
1949,release,O,87
1950,Johnson,B-ORGANIZATION,87
1951,Johnson,I-ORGANIZATION,87
1952,Vision,I-ORGANIZATION,87
1953,said,O,87
1954,This,O,87
1955,is,O,87
1956,the,O,87
1957,best,O,87
1958,of,O,87
1959,both,O,87
1960,worlds,O,87
1961,for,O,87
1962,people,O,87
1963,with,O,87
1964,cataracts,B-NAME_OF_DISEASE,87
1965,and,O,87
1966,astigmatism,B-NAME_OF_DISEASE,87
1967,-,O,87
1968,our,O,87
1969,best,O,87
1970,Toric,B-TREATMENT,87
1971,II,I-TREATMENT,87
1972,IOL,I-TREATMENT,87
1973,in,O,87
1974,a,O,87
1975,preloaded,O,87
1976,delivery,O,87
1977,system,O,87
1978,with,O,87
1979,the,O,87
1980,most,O,87
1981,advanced,O,87
1982,software,O,87
1983,tool,O,87
1984,for,O,87
1985,ease,O,87
1986,speed,O,87
1987,and,O,87
1988,accuracy,O,87
1989,in,O,87
1990,aligning,O,87
1991,the,B-PART_OF_THE_EYES,87
1992,lens,I-PART_OF_THE_EYES,87
1993,These,O,88
1994,latest,O,88
1995,additions,O,88
1996,build,O,88
1997,on,O,88
1998,our,O,88
1999,proud,O,88
2000,history,O,88
2001,of,O,88
2002,raising,O,88
2003,the,O,88
2004,standard,O,88
2005,of,O,88
2006,care,O,88
2007,for,O,88
2008,patients,O,88
2009,with,O,88
2010,cataracts,B-NAME_OF_DISEASE,88
2011,and,O,88
2012,ensure,O,88
2013,we,O,88
2014,stay,O,88
2015,TRUE,O,88
2016,to,O,88
2017,our,O,88
2018,legacy,O,88
2019,of,O,88
2020,innovation,O,88
2021,The,B-TREATMENT,89
2022,TECNIS,I-TREATMENT,89
2023,Synergy™,I-TREATMENT,89
2024,Toric,I-TREATMENT,89
2025,II,I-TREATMENT,89
2026,is,O,89
2027,a,O,89
2028,newly,O,89
2029,designed,O,89
2030,innovative,O,89
2031,lens,O,89
2032,with,O,89
2033,a,O,89
2034,nearly,O,89
2035,flat,O,89
2036,defocus,O,89
2037,curve,O,89
2038,and,O,89
2039,a,O,89
2040,squared,O,89
2041,and,O,89
2042,frosted,O,89
2043,haptic,O,89
2044,design,O,89
2045,which,O,89
2046,provides,O,89
2047,resistance,O,89
2048,to,O,89
2049,rotation,O,89
2050,common,O,89
2051,in,O,89
2052,astigmatism,B-NAME_OF_DISEASE,89
2053,The,O,90
2054,new,O,90
2055,lens,O,90
2056,outperforms,O,90
2057,existing,O,90
2058,PC-IOLs,B-TREATMENT,90
2059,on,O,90
2060,the,O,90
2061,market,O,90
2062,due,O,90
2063,to,O,90
2064,its,O,90
2065,key,O,90
2066,features,O,90
2067,which,O,90
2068,include,O,90
2069,A,O,90
2070,broad,O,90
2071,range,O,90
2072,of,O,90
2073,continuous,O,90
2074,vision,O,90
2075,Continuity,O,90
2076,without,O,90
2077,the,O,90
2078,visual,O,90
2079,gaps,O,90
2080,present,O,90
2081,in,O,90
2082,trifocal,O,90
2083,technology,O,90
2084,covering,O,90
2085,33,O,90
2086,cm,O,90
2087,to,O,90
2088,distance,O,90
2089,Superior,O,90
2090,low-light,O,90
2091,performance,O,90
2092,for,O,90
2093,reading,O,90
2094,in,O,90
2095,dim,O,90
2096,lighting,O,90
2097,The,O,90
2098,new,O,90
2099,CATALYS™,O,90
2100,System,O,90
2101,cOS,O,90
2102,6,O,90
2103,software,O,91
2104,with,O,91
2105,advanced,O,91
2106,astigmatism,B-NAME_OF_DISEASE,91
2107,management,O,91
2108,is,O,91
2109,a,O,91
2110,collaboration,O,91
2111,with,O,91
2112,Cassini,B-ORGANIZATION,91
2113,Technologies,I-ORGANIZATION,91
2114,B.V,O,91
2115,The,O,92
2116,new,O,92
2117,software,O,92
2118,simplifies,O,92
2119,astigmatism,B-NAME_OF_DISEASE,92
2120,management,O,92
2121,workﬂow,O,92
2122,and,O,92
2123,increases,O,92
2124,operational,O,92
2125,efficiency,O,92
2126,by,O,92
2127,Minimizing,O,92
2128,data,O,92
2129,entry,O,92
2130,verification,O,92
2131,and,O,92
2132,manual,O,92
2133,transcription,O,92
2134,errors,O,92
2135,through,O,92
2136,direct,O,92
2137,input,O,92
2138,of,O,92
2139,preoperative,O,92
2140,keratometry,O,92
2141,and,O,92
2142,steep,O,92
2143,axis,O,92
2144,values,O,92
2145,data,O,92
2146,Reducing,O,92
2147,time,O,92
2148,spent,O,92
2149,on,O,92
2150,calculations,O,92
2151,by,O,92
2152,including,O,92
2153,calculation,O,92
2154,of,O,92
2155,accurate,O,92
2156,incision,O,92
2157,parameters,O,92
2158,using,O,92
2159,a,O,92
2160,built-in,O,92
2161,nomogram,O,92
2162,and,O,92
2163,automatic,O,92
2164,input,O,92
2165,of,O,92
2166,accurate,O,92
2167,incision,O,92
2168,parameters,O,92
2169,into,O,92
2170,the,O,92
2171,treatment,O,92
2172,planning,O,92
2173,screen,O,92
2174,Reduces,O,92
2175,need,O,92
2176,for,O,92
2177,intraoperative,O,92
2178,aberrometry,O,92
2179,for,O,92
2180,Toric,B-TREATMENT,92
2181,IOL,I-TREATMENT,92
2182,alignment,O,92
2183,with,O,92
2184,radial,O,92
2185,laser,O,92
2186,marks,O,92
2187,placed,O,92
2188,within,O,92
2189,a,O,92
2190,mean,O,92
2191,accuracy,O,92
2192,of,O,92
2193,0.6,O,92
2194,provide,O,93
2195,5.5,O,93
2196,greater,O,94
2197,precision,O,94
2198,compared,O,94
2199,to,O,94
2200,the,O,94
2201,manual,O,94
2202,marking,O,94
2203,of,O,94
2204,the,B-PART_OF_THE_EYES,94
2205,cornea,I-PART_OF_THE_EYES,94
2206,with,O,94
2207,an,O,94
2208,ink,O,94
2209,pen,O,94
2210,mean,O,94
2211,accuracy,O,94
2212,3.3,O,94
2213,Iris,B-PART_OF_THE_EYES,95
2214,registration,O,95
2215,addition,O,95
2216,for,O,95
2217,automatic,O,95
2218,cyclorotation,O,95
2219,compensation,O,95
2220,through,O,95
2221,collaboration,O,95
2222,with,O,95
2223,Cassini,B-ORGANIZATION,95
2224,Technologies,I-ORGANIZATION,95
2225,Increased,O,95
2226,levels,O,95
2227,of,O,95
2228,solutions,O,95
2229,for,O,96
2230,treating,O,96
2231,astigmatism,B-NAME_OF_DISEASE,96
2232,-,O,96
2233,The,O,96
2234,introduction,O,96
2235,of,O,96
2236,the,O,96
